timestamp,q[0],q[1],q[2],q[3]
699872529,0.53972816,-0.4461552,0.41813537,0.5786207
699926134,0.54036874,-0.44488457,0.4144629,0.58163553
699978129,0.5370106,-0.44784728,0.41552168,0.5817167
700030137,0.53583544,-0.44826266,0.4143098,0.5833425
700082127,0.53326136,-0.45046142,0.41466856,0.58375245
700134120,0.52704394,-0.456985,0.41918412,0.5810974
700186135,0.5252753,-0.459154,0.41871867,0.58132446
700238117,0.52804816,-0.4549974,0.41318998,0.5860176
700290117,0.52975434,-0.45336753,0.40984535,0.58808595
700342123,0.53431,-0.44521642,0.40216106,0.5954509
700394133,0.5404863,-0.43777308,0.39355448,0.60111904
700446141,0.5450997,-0.4303503,0.3875645,0.6061838
700498127,0.5554566,-0.4150976,0.37365445,0.6160717
700550138,0.56494856,-0.40185335,0.3605241,0.62399477
700603027,0.5715015,-0.3940057,0.35285664,0.6274057
700655025,0.57907194,-0.38279638,0.34272423,0.6329952
700707027,0.58723474,-0.37130934,0.33158413,0.6382294
700763023,0.5900289,-0.36928946,0.32939088,0.63795996
700815019,0.59499645,-0.36126933,0.32285815,0.6412694
700866918,0.5978948,-0.35776666,0.3192276,0.64235395
700918931,0.60278654,-0.34895733,0.31169873,0.6463135
700970913,0.6041359,-0.34615374,0.3096628,0.6475388
701022928,0.6071965,-0.33938482,0.30375236,0.6510491
701074916,0.6077328,-0.33924177,0.3034221,0.6507773
701126917,0.6067641,-0.34064263,0.30555746,0.64994967
701182915,0.6059843,-0.3425502,0.30796146,0.64853853
701234916,0.6044291,-0.3459425,0.3120318,0.64623946
701286911,0.6022852,-0.3493585,0.31716752,0.6438991
701338920,0.60027874,-0.35297117,0.3223284,0.6412342
701390916,0.5997496,-0.35337743,0.32521987,0.6400445
701442932,0.5996383,-0.35293797,0.3264391,0.6397705
701494931,0.6021816,-0.347147,0.3226937,0.6424446
701547832,0.6053102,-0.34008557,0.3172378,0.6459888
701599843,0.6107491,-0.3273533,0.30667323,0.6525159
701651828,0.6149522,-0.31746605,0.2982022,0.6573618
701703828,0.6207365,-0.30355453,0.28658092,0.6636357
701755831,0.62611806,-0.2904239,0.27430713,0.6696161
701807717,0.63353777,-0.2719741,0.25713468,0.6771571
701859719,0.6373878,-0.2606043,0.24771655,0.6815121
701911719,0.63996714,-0.2531621,0.24014425,0.68460345
701963730,0.64174694,-0.2486952,0.23717687,0.68560827
702019727,0.6414937,-0.2483032,0.23548928,0.6865685
702071742,0.6422342,-0.24797238,0.2374088,0.6853336
702123717,0.6409855,-0.251279,0.2384836,0.68492496
702175720,0.6389522,-0.25526407,0.2434515,0.6836021
702227711,0.63717866,-0.25818878,0.24591538,0.68327713
702279712,0.6366146,-0.2588301,0.2466979,0.68327814
702331712,0.63618505,-0.25801915,0.2465483,0.6840385
702383720,0.63860404,-0.25066686,0.2385804,0.68733585
702439754,0.64042026,-0.24514078,0.2330286,0.68954015
702488629,0.6421375,-0.23917381,0.22662625,0.6921676
702541356,0.64266616,-0.23576528,0.22259204,0.6941526
702593331,0.6439863,-0.23134798,0.21736826,0.69606817
702649330,0.6447686,-0.22736159,0.21176147,0.6983819
702701327,0.6473769,-0.21781142,0.20161627,0.7020059
702753342,0.649178,-0.2102476,0.1929497,0.7050775
702805319,0.6525517,-0.19673204,0.17861398,0.70962656
702857315,0.6541186,-0.18978646,0.170323,0.7121096
702909314,0.6545478,-0.18538098,0.16470523,0.7141942
702961352,0.6543819,-0.18467557,0.1621397,0.7151154
703013317,0.6537904,-0.18499525,0.16074853,0.7158874
703069319,0.65268475,-0.18706445,0.16084896,0.7163359
703121317,0.6510171,-0.19100201,0.16299827,0.7163285
703173311,0.64941335,-0.19473642,0.16502397,0.716315
703226916,0.6479044,-0.19802423,0.16678488,0.71637225
703278962,0.64643097,-0.20065196,0.16842042,0.71658945
703330927,0.644944,-0.20365886,0.17058252,0.7165696
703382929,0.64390665,-0.20541455,0.17167713,0.71673995
703434916,0.6429714,-0.20742208,0.17340206,0.7165861
703486918,0.64280903,-0.20772703,0.17412858,0.7164673
703538915,0.642729,-0.20862356,0.17552216,0.7159383
703590911,0.6431169,-0.20828436,0.17630364,0.71549666
703646929,0.64315397,-0.20959301,0.17900544,0.7144095
703698916,0.64397603,-0.20870975,0.17951065,0.71380043
703750912,0.64472187,-0.20855036,0.18026309,0.71298367
703802911,0.6453682,-0.2079595,0.1801497,0.7126001
703854911,0.6457221,-0.20726766,0.17928906,0.71269816
703907823,0.6457545,-0.2072086,0.17833206,0.7129259
703959827,0.6456045,-0.20617491,0.17685479,0.71372914
704011829,0.64526135,-0.205942,0.17600964,0.7143153
704063827,0.64545584,-0.20493889,0.17446609,0.7148066
704115836,0.64693063,-0.19947344,0.16875115,0.7163898
704167713,0.6495929,-0.1903752,0.15980656,0.71850425
704219726,0.6522082,-0.18270668,0.15190232,0.7198392
704271754,0.65625036,-0.16716659,0.1371828,0.7228912
704323715,0.6588756,-0.15652959,0.12696028,0.7247501
704375719,0.66145295,-0.14391293,0.115112096,0.7269926
704427717,0.6627403,-0.13716847,0.10876925,0.7280999
704483720,0.66365176,-0.13105549,0.10326031,0.7291969
704535716,0.6637208,-0.13031612,0.10174065,0.72948015
704587711,0.6635381,-0.13076425,0.101161234,0.72964674
704639720,0.66288525,-0.13232842,0.101504944,0.72991043
704691728,0.66182685,-0.1345901,0.10293548,0.7302569
704743713,0.66099596,-0.13754612,0.1048914,0.73018026
704795715,0.6603112,-0.14022735,0.10729447,0.72994065
704847728,0.65989655,-0.14186528,0.10823205,0.7298607
704901322,0.6601392,-0.14108445,0.107448444,0.72990847
704953329,0.6606997,-0.13858749,0.10550717,0.73016274
705005354,0.6617432,-0.13482252,0.10237307,0.73036885
705057314,0.66323644,-0.12992384,0.09846651,0.7304393
705113320,0.6647,-0.12532124,0.09497648,0.73037535
705165314,0.6661396,-0.11963413,0.09084176,0.7305433
705217313,0.6675897,-0.11505977,0.08736002,0.730379
705269312,0.66948384,-0.10721455,0.080248944,0.7306549
705321313,0.6711875,-0.10064073,0.07453136,0.73063254
705373316,0.67306054,-0.09211042,0.0665069,0.7308092
705425347,0.6744262,-0.08790018,0.06285666,0.7303917
705477319,0.6755159,-0.084328696,0.05956178,0.73008174
705533312,0.676519,-0.082790844,0.05859352,0.7294071
705586235,0.67738354,-0.082373805,0.05803712,0.728696
705634912,0.67785484,-0.08331453,0.0591748,0.72805905
705690916,0.6785323,-0.084170505,0.060115084,0.72725207
705742928,0.6789807,-0.08602698,0.061447624,0.72650456
705794916,0.67931193,-0.087934755,0.063025974,0.725831
705846928,0.6794409,-0.08999852,0.06516665,0.725268
705898912,0.6795834,-0.09173134,0.06645668,0.7248002
705950918,0.679564,-0.09388732,0.06845433,0.7243563
706002913,0.679738,-0.093623444,0.06765573,0.7243022
706054927,0.6800598,-0.09152234,0.065991856,0.7244222
706106913,0.68031406,-0.08927955,0.06395278,0.7246461
706158918,0.6807688,-0.0835586,0.058418646,0.72536826
706210915,0.6808616,-0.07968964,0.055569492,0.7259402
706262914,0.6810516,-0.074385665,0.049917463,0.72673506
706315825,0.6809478,-0.06987357,0.04614672,0.727529
706367824,0.68086123,-0.063124694,0.039959174,0.7285922
706419834,0.6806046,-0.05767395,0.034694966,0.72955287
706471857,0.68028694,-0.050939783,0.028130202,0.73063236
706523719,0.67990124,-0.04350574,0.021094583,0.731708
706575716,0.67925954,-0.040447064,0.017885057,0.73256445
706627716,0.67870677,-0.035476547,0.013592112,0.7334261
706679736,0.6780901,-0.03472148,0.01277199,0.7340472
706731717,0.6775603,-0.033827014,0.011539662,0.7345983
706783730,0.67704934,-0.034663357,0.012602551,0.7350128
706835716,0.6764779,-0.03550787,0.013953606,0.7354741
706891719,0.6759435,-0.03705638,0.015530241,0.7358574
706943715,0.67550355,-0.038608763,0.017582553,0.73613536
706995710,0.675193,-0.04050236,0.019501345,0.7362701
707047715,0.6749384,-0.041460603,0.020526547,0.73642236
707099717,0.6749665,-0.0407202,0.020512147,0.73643833
707151720,0.6753022,-0.035925943,0.016676448,0.73647684
707203712,0.67568225,-0.030561585,0.012663974,0.73645043
707256638,0.67600524,-0.024280636,0.007928671,0.7364541
707308624,0.67641604,-0.015595083,-0.000107613,0.73635465
707360623,0.676676,-0.008211792,-0.006657745,0.7362051
707412624,0.67695856,0.001552387,-0.0145187,0.7358763
707464625,0.67716753,0.005945573,-0.017956197,0.73558575
707516512,0.67727304,0.012699777,-0.02433166,0.7352197
707568515,0.6773242,0.014399202,-0.024778847,0.7351263
707620574,0.6772624,0.016881641,-0.026873814,0.7350568
707672533,0.67715836,0.015913002,-0.025613902,0.73521924
707724512,0.6768269,0.015012891,-0.024822881,0.7355704
707780511,0.67650086,0.012902985,-0.02272206,0.7359782
707832550,0.67624336,0.011587597,-0.021214204,0.7362817
707884509,0.67590016,0.009957216,-0.019604217,0.7366652
707936512,0.67543334,0.008889394,-0.018970005,0.7371234
707988514,0.6751964,0.008616617,-0.01868155,0.7373511
708040519,0.6749008,0.00791035,-0.018387832,0.7376369
708092534,0.67471206,0.008255593,-0.018318899,0.7378076
708144516,0.67451555,0.007858547,-0.018206043,0.7379944
708197449,0.67421746,0.007858085,-0.018705294,0.73825425
708249431,0.6739665,0.007025998,-0.018693872,0.738492
708305428,0.67385995,0.006710447,-0.0195617,0.73856974
708357444,0.6739589,0.005611199,-0.019350875,0.7384941
708409428,0.6741308,0.005706294,-0.019276425,0.7383384
708461322,0.6741991,0.004895284,-0.01878667,0.7382945
708513320,0.67438114,0.004699929,-0.018531715,0.7381359
708565319,0.6745629,0.004839764,-0.018018879,0.7379816
708617355,0.67463356,0.004308935,-0.017937023,0.73792225
708669423,0.6745829,0.003473654,-0.01721601,0.73799014
708725308,0.6745956,0.003791125,-0.017519351,0.7379698
708777338,0.67455393,0.003101535,-0.016615592,0.7380321
708829319,0.67442524,0.003140835,-0.016180169,0.73815924
708881313,0.67437804,0.003208792,-0.016002787,0.73820597
708933314,0.6744214,0.003063791,-0.015325441,0.73818123
708985313,0.67449707,0.002314887,-0.015532212,0.73811054
709037355,0.6745185,0.002043156,-0.015347764,0.7380956
709093368,0.6743947,0.001891225,-0.015791219,0.7381998
709142233,0.6743517,0.000967877,-0.015525413,0.7382465
709194944,0.67427254,0.001129437,-0.015929407,0.73831
709246919,0.674113,0.001325578,-0.016343841,0.73844624
709302916,0.6738165,0.000900385,-0.016174287,0.73872125
709354928,0.67355216,0.001648417,-0.015656902,0.73897207
709406913,0.67333096,0.001453521,-0.015706005,0.73917294
709458914,0.6730834,0.001242949,-0.015893828,0.7393948
709510942,0.67292935,0.001365491,-0.015998803,0.73953253
709562926,0.6726182,0.002027841,-0.016760396,0.7397971
709614915,0.6722374,0.00248753,-0.016561763,0.7401463
709666911,0.6717473,0.002829339,-0.016786184,0.74058473
709722913,0.67122555,0.002844549,-0.015165143,0.74109256
709774913,0.6706176,0.003905174,-0.01446828,0.7416519
709826910,0.6699638,0.004286841,-0.014179077,0.742246
709879833,0.6693822,0.004912889,-0.013841046,0.74277306
709931833,0.6689202,0.005186198,-0.013615868,0.7431914
709983824,0.66847587,0.006258153,-0.013121473,0.7435918
710035823,0.66830575,0.005750096,-0.0126443,0.74375707
710087717,0.668321,0.006697161,-0.012801898,0.74373275
710139734,0.6685954,0.007266686,-0.012287407,0.7434894
710195733,0.66914624,0.007716122,-0.012092281,0.7429924
710247731,0.6700675,0.007332827,-0.012386978,0.7421606
710299727,0.67144936,0.007506908,-0.012761935,0.74090254
710351716,0.6729432,0.008275202,-0.01393465,0.73951674
710403712,0.6746149,0.008035725,-0.015408236,0.7379653
710455726,0.67640644,0.007990173,-0.016378459,0.7363032
710507713,0.67830616,0.007962829,-0.017788906,0.7345209
710559731,0.67995596,0.007774523,-0.018585514,0.73297626
710611712,0.68162286,0.007622055,-0.01917551,0.73141277
710663712,0.6832246,0.007825896,-0.020836469,0.729869
710715709,0.6846736,0.007674646,-0.020529777,0.7285202
710767729,0.6859211,0.008264274,-0.021817002,0.72730196
710820625,0.68697906,0.00691294,-0.021771045,0.7263182
710872650,0.6879719,0.006838678,-0.022546705,0.7253548
710924623,0.68881863,0.005955456,-0.023158334,0.72453934
710976622,0.68955725,0.005205914,-0.022961844,0.7238484
711028618,0.69031906,0.005058992,-0.023039497,0.7231205
711084512,0.69107246,0.00524503,-0.023226595,0.7223932
711136512,0.6918487,0.005303915,-0.022108292,0.7216845
711188512,0.6926291,0.005255589,-0.021926224,0.7209415
711240535,0.69347614,0.004886995,-0.021478295,0.72014284
711292512,0.69433236,0.004401857,-0.019801073,0.7193686
711344513,0.69495124,0.005529141,-0.019988641,0.71875775
711396512,0.6955675,0.005415224,-0.019877637,0.7181654
711448537,0.6962584,0.004884955,-0.019799594,0.71750146
711504532,0.69686073,0.006278592,-0.019344773,0.71691805
711556519,0.69688827,0.005928729,-0.01927069,0.7168963
711608512,0.69685155,0.005955836,-0.019973492,0.71691257
711660518,0.6968218,0.005187248,-0.018427238,0.71698886
711712520,0.6967505,0.004211946,-0.01799871,0.7170754
711766132,0.6965144,0.003947889,-0.017647821,0.71731496
711818116,0.69612145,0.00478107,-0.016953848,0.71770793
711870145,0.6956847,0.005085053,-0.016608965,0.7181373
711922128,0.6952762,0.006510514,-0.014846518,0.71855986
711974134,0.6947396,0.008208448,-0.015255833,0.7190528
712026112,0.6943677,0.008035021,-0.014301264,0.7194335
712082124,0.694151,0.008997177,-0.014700217,0.71962315
712134120,0.69380325,0.007067888,-0.011933521,0.7200311
712186114,0.6934302,0.00804536,-0.011648904,0.7203848
712238147,0.69305634,0.006633055,-0.010381497,0.72077817
712290126,0.69274986,0.006177895,-0.009622852,0.72108734
712342123,0.69240594,0.005387904,-0.010651972,0.7214094
712394148,0.6919429,0.007208005,-0.011055507,0.72183174
712446130,0.69136155,0.006357624,-0.011325072,0.72239226
712499027,0.69039875,0.006002243,-0.011293937,0.7233161
712551052,0.689425,0.006026272,-0.011689197,0.7242377
712603018,0.68849504,0.005764364,-0.010446657,0.7251429
712655036,0.68740416,0.004458211,-0.011699924,0.72616726
712707029,0.6864993,0.004142818,-0.010025178,0.72704965
712758915,0.68569857,0.002560544,-0.010519118,0.72780514
712810926,0.6850831,0.001211218,-0.013934949,0.7283307
712862920,0.68435055,-9.19E-06,-0.011741151,0.7290586
712914953,0.68348116,0.001965043,-0.012310799,0.7298618
712970915,0.68254524,-0.000464608,-0.012045812,0.730744
713022918,0.6821063,0.000526816,-0.007901208,0.73121023
713074914,0.68162227,0.000559229,-0.011095449,0.7316199
713126911,0.68131876,0.001445177,-0.011145105,0.7319007
713178916,0.68073857,0.001661662,-0.011783298,0.73242986
713230912,0.6804308,3.31E-05,-0.011714667,0.73271877
713282916,0.68028665,0.000234549,-0.011645423,0.7328536
713334914,0.6801341,-0.00159869,-0.01190166,0.7329894
713386910,0.67988205,-0.001273279,-0.010840145,0.73324037
713439844,0.67977893,-0.003326269,-0.010299289,0.7333373
713491835,0.67928714,-0.003078484,-0.011743555,0.73377216
713543822,0.6791004,-0.003585686,-0.013507488,0.73391247
713595828,0.6790843,-0.003270242,-0.013605537,0.73392695
713647836,0.678804,-0.003659457,-0.013149439,0.7341927
713699719,0.6784696,-0.003867479,-0.013764643,0.7344894
713751732,0.67809194,-0.003269633,-0.013280907,0.73484993
713803716,0.6779537,-0.004356469,-0.014792774,0.7349429
713855714,0.6780782,-0.004806241,-0.014814791,0.7348248
713907710,0.67838264,-0.006260446,-0.013975543,0.7345492
713959711,0.67885005,-0.006127382,-0.01336648,0.7341298
714011711,0.6795019,-0.006194037,-0.011814491,0.7335525
714063727,0.6802242,-0.006371417,-0.010653353,0.7328991
714115719,0.6808632,-0.004422896,-0.012247513,0.73229486
714171719,0.68116564,-0.004555838,-0.011359183,0.7320271
714223716,0.6818391,-0.002440813,-0.010002158,0.7314298
714275717,0.6825026,0.000144632,-0.014243341,0.7307444
714327716,0.68340707,-0.000349201,-0.014955851,0.7298843
714381316,0.68460953,0.003275532,-0.015785884,0.72873175
714433361,0.6864236,0.005895857,-0.016374396,0.7269937
714485312,0.6877918,0.004214027,-0.017470164,0.72568554
714537328,0.68868285,0.003297383,-0.01859874,0.7248166
714589320,0.68947613,0.003112642,-0.01907996,0.72405046
714641321,0.6901631,0.002886633,-0.019021276,0.7233981
714693350,0.6905717,0.003760268,-0.018465335,0.7230184
714745311,0.691005,0.004521099,-0.01754567,0.72262293
714801314,0.69102466,0.004052883,-0.017780783,0.7226011
714853314,0.69098896,0.004218003,-0.017617203,0.72263837
714905310,0.6908706,0.004192588,-0.017806359,0.7227471
714957310,0.69075125,0.004108575,-0.018074462,0.72285485
715009327,0.69073975,0.003989174,-0.01810619,0.72286576
715061324,0.6904752,0.003692593,-0.018229881,0.72311693
715114913,0.69027865,0.004087802,-0.018043384,0.7233071
715166917,0.6901146,0.004322891,-0.018018672,0.72346294
715218912,0.6900653,0.004195432,-0.018089982,0.72350883
715270917,0.6899809,0.004181882,-0.018054731,0.7235903
715322912,0.68995845,0.004316419,-0.018004805,0.72361225
715378912,0.68979985,0.004375916,-0.017987963,0.7237634
715430911,0.6898352,0.004589597,-0.017927276,0.72372997
715482912,0.6899119,0.004248458,-0.018104887,0.72365445
715534912,0.6898551,0.004206085,-0.018083498,0.72370934
715586916,0.6897044,0.00432782,-0.01802722,0.72385377
715638914,0.6897639,0.004230049,-0.01801241,0.723798
715690930,0.68971556,0.004467734,-0.017900096,0.72384536
715742910,0.68979317,0.00463096,-0.017856369,0.7237715
715798918,0.68979603,0.0046518,-0.017815007,0.7237696
715851830,0.6898841,0.004634523,-0.017871343,0.7236844
715903837,0.689792,0.004672708,-0.017857786,0.7237723
715955833,0.68975675,0.00466806,-0.017873883,0.72380555
716007828,0.68981177,0.004675078,-0.017859466,0.72375345
716059713,0.689861,0.004712687,-0.017850203,0.7237064
716111719,0.6898186,0.00460775,-0.017907577,0.7237462
716163716,0.6897829,0.00459885,-0.017956642,0.72377896
716215728,0.68976253,0.004505419,-0.018032216,0.7237971
716267713,0.68974274,0.004610864,-0.017981341,0.72381663
716319714,0.6897569,0.004450939,-0.01807072,0.7238019
716371719,0.68979204,0.004410765,-0.018015938,0.7237699
716423710,0.68978226,0.004504856,-0.01797872,0.7237796
716475714,0.6897459,0.004571484,-0.017961202,0.72381437
716527712,0.68980646,0.004599503,-0.017967282,0.72375625
716579728,0.6897863,0.004314234,-0.018067634,0.72377473
716635716,0.6898906,0.004229486,-0.018015616,0.7236771
716687718,0.6898963,0.00420158,-0.018029187,0.7236715
716739718,0.68997264,0.003985267,-0.018160716,0.72359663
716792661,0.6900316,0.004024968,-0.018152384,0.7235405
716844647,0.6900874,0.003718286,-0.018230585,0.7234869
716896619,0.69007176,0.003779574,-0.018230896,0.72350156
716948626,0.6901331,0.006380351,-0.01728205,0.72344804
717000630,0.6899235,0.007247195,-0.017061602,0.7236449
717052532,0.68985575,0.007346425,-0.017029423,0.7237093
717104519,0.68989164,0.007214525,-0.017034268,0.7236764
717160518,0.68987876,0.007332092,-0.017040964,0.72368723
717212519,0.6898793,0.00736811,-0.017022122,0.7236868
717264507,0.68987614,0.00738646,-0.017023727,0.72368956
717316516,0.6898814,0.007432973,-0.017029732,0.72368395
717368518,0.6898802,0.007412351,-0.01703372,0.7236852
717420517,0.6898785,0.007420291,-0.017044278,0.7236865
717472520,0.68984926,0.007460538,-0.017057383,0.72371364
717524544,0.6897841,0.007253409,-0.017135043,0.723776
717580510,0.6897666,0.006974718,-0.017207319,0.72379375
717632510,0.6897739,0.006901667,-0.017223954,0.72378707
717684512,0.68977934,0.006933135,-0.017276049,0.72378033
717737429,0.6897927,0.006977103,-0.017242948,0.72376806
717789422,0.6897897,0.006840462,-0.017315205,0.72377044
717841438,0.6897816,0.006818481,-0.017333968,0.72377795
717893430,0.6898394,0.006842084,-0.017362032,0.7237219
717945416,0.68977004,0.006829506,-0.01734836,0.7237885
717997367,0.68974406,0.006866219,-0.017348954,0.72381294
718049331,0.6898063,0.00683317,-0.017321236,0.7237545
718105314,0.6898039,0.006812871,-0.017376374,0.7237557
718157331,0.68977267,0.00673528,-0.017391777,0.7237858
718209316,0.689787,0.006674731,-0.01743396,0.72377175
718261325,0.6897167,0.006757796,-0.017407265,0.72383857
718313332,0.6897433,0.006781326,-0.017431345,0.72381246
718365317,0.6897315,0.006797435,-0.017400218,0.72382426
718417341,0.6897232,0.006777961,-0.017403381,0.7238323
718469311,0.68970716,0.006758398,-0.017400296,0.7238478
718525310,0.6897007,0.006720475,-0.017434005,0.7238535
718577313,0.6896719,0.006734997,-0.017442774,0.72388065
718629318,0.6897215,0.006754429,-0.017437425,0.72383326
718682231,0.68968016,0.006757843,-0.017424032,0.723873
718734918,0.6896704,0.006785822,-0.01745907,0.72388124
718786911,0.68970233,0.006749725,-0.017455515,0.72385114
718838918,0.6896567,0.006812,-0.017429981,0.7238947
718890921,0.6896237,0.006795683,-0.017487241,0.7239248
718942915,0.6896545,0.006778112,-0.017458191,0.7238964
718994916,0.6896429,0.006812239,-0.017440788,0.7239076
719046913,0.68969953,0.006795886,-0.017449645,0.7238536
719102912,0.6896774,0.006823008,-0.01746046,0.7238741
719154965,0.68957764,0.006849255,-0.017461028,0.7239689
719206909,0.68964136,0.006799229,-0.017445948,0.7239091
719258912,0.689656,0.006871908,-0.01740638,0.7238954
719310911,0.6896602,0.006846582,-0.017452456,0.7238905
719362920,0.689684,0.006783092,-0.017434776,0.7238688
719415827,0.68966407,0.006869323,-0.017439973,0.72388685
719467827,0.689693,0.006800314,-0.01747057,0.72385925
719519839,0.68966603,0.006803614,-0.017468704,0.7238849
719571834,0.68963766,0.006803174,-0.017499795,0.7239113
719623826,0.6896694,0.00680779,-0.017532127,0.7238802
719675713,0.6896546,0.006839449,-0.01749283,0.7238949
719727710,0.6896197,0.006845518,-0.017509637,0.7239277
719779712,0.6896215,0.006870916,-0.017485617,0.7239263
719831717,0.68964386,0.006847472,-0.017476263,0.7239055
719883728,0.6896313,0.006832546,-0.01754131,0.72391605
719939717,0.6896064,0.006914353,-0.017508445,0.72393966
719991707,0.6895948,0.006886874,-0.01753714,0.7239504
720043714,0.68963873,0.006879621,-0.017519236,0.72390896
720095717,0.6896281,0.006884443,-0.017517086,0.7239191
720147715,0.6895839,0.006910142,-0.017507672,0.7239613
720199711,0.68961567,0.006880114,-0.017517423,0.72393095
720251730,0.6896211,0.006877979,-0.01753085,0.72392553
720303718,0.6896714,0.006836352,-0.017546289,0.72387767
720356621,0.6896631,0.006837099,-0.017535686,0.7238858
720408618,0.6896666,0.006820497,-0.017530736,0.72388273
720460625,0.68963456,0.006840377,-0.017498001,0.7239138
720512624,0.6896511,0.006869385,-0.017465066,0.7238987
720564635,0.6896196,0.006811224,-0.01749384,0.7239285
720616512,0.68959534,0.006859742,-0.017491547,0.72395116
720668513,0.6896232,0.006823474,-0.017511,0.7239245
720720514,0.6896397,0.006841161,-0.017482335,0.7239093
720772511,0.6895781,0.006914838,-0.01746081,0.72396785
720828514,0.6896317,0.006889124,-0.017516486,0.7239157
720880511,0.68963015,0.006912435,-0.017496558,0.7239174
720932510,0.68964255,0.00689969,-0.01750018,0.7239057
720984514,0.689693,0.006921677,-0.01741965,0.7238593
721036509,0.689524,0.007309961,-0.01727313,0.72401994
721088530,0.6896269,0.007466699,-0.017300934,0.7239197
721140513,0.6895855,0.007411927,-0.017233573,0.72396123
721192518,0.68955123,0.007483123,-0.017224308,0.7239935
721248512,0.68960786,0.007498751,-0.017251965,0.72393864
721300518,0.6895392,0.007512683,-0.017230023,0.7240045
721353420,0.68957967,0.007540291,-0.017227203,0.7239657
721405431,0.68950975,0.007540249,-0.017223798,0.72403234
721457425,0.68958104,0.007541827,-0.01723766,0.7239641
721509421,0.6895346,0.007555443,-0.017211106,0.72400886
721561325,0.68955004,0.007556716,-0.01720201,0.7239943
721613320,0.6895553,0.007557536,-0.01720219,0.7239893
721665347,0.68954444,0.007565275,-0.017201561,0.7239996
721717331,0.6895621,0.007572203,-0.017186752,0.72398305
721769328,0.6895433,0.0075644,-0.017189376,0.72400105
721821321,0.68954957,0.007571463,-0.017190758,0.723995
721873307,0.6895447,0.007577362,-0.0171744,0.72399986
721925309,0.6895412,0.007580316,-0.017177103,0.7240031
721977310,0.6895475,0.007583739,-0.017179044,0.72399706
722030232,0.68953985,0.007591197,-0.017164469,0.72400457
722083026,0.68953985,0.00759698,-0.017152809,0.72400475
722135025,0.6895303,0.007606943,-0.017139193,0.7240141
722187022,0.6895295,0.007615993,-0.017132653,0.72401494
722239014,0.6895326,0.007620849,-0.017137513,0.7240118
722291025,0.6895276,0.007639855,-0.017127346,0.72401667
722342916,0.689525,0.007639816,-0.0171115,0.72401947
722394917,0.6895199,0.007639063,-0.017108342,0.72402436
722446930,0.68951166,0.007647581,-0.01710189,0.7240323
722498919,0.68950653,0.007648708,-0.017092602,0.72403747
722550918,0.6895059,0.007662393,-0.0170899,0.724038
722603713,0.6895115,0.007667764,-0.017093234,0.72403246
722655726,0.6895157,0.007669427,-0.017091688,0.7240284
722707713,0.6895164,0.007673149,-0.017090805,0.72402775
722756550,0.68951917,0.00767534,-0.017090205,0.7240251
722808553,0.6895263,0.007667874,-0.017089963,0.72401845
722860589,0.6895309,0.007672325,-0.017086351,0.72401404
722912554,0.6895338,0.007678341,-0.01708022,0.72401136
722964545,0.6895312,0.007688983,-0.017072016,0.7240139
723016548,0.6895259,0.007680953,-0.017073758,0.72401905
723068532,0.68952596,0.007682804,-0.017085707,0.7240187
723124508,0.68952525,0.007687544,-0.017089535,0.7240193
723176513,0.68952113,0.007702586,-0.01708819,0.724023
723228514,0.68951833,0.007710609,-0.017093938,0.7240254
723280510,0.68950963,0.007706943,-0.017104203,0.72403353
723332527,0.68950856,0.007720163,-0.01710492,0.7240344
723384517,0.6895086,0.007724312,-0.01710781,0.72403425
723436537,0.6895047,0.007732005,-0.017122464,0.7240376
